costo_real,costo_predicho
4138.58,4171.493413720455
4692.75,5162.177006060606
5903.24,5030.119897613631
289.46,269.3535781765057
202.72,358.3740955267678
161.55,152.55171718961802
9097.75,7429.708648184181
2168.32,1679.2886357142866
6526.21,5535.166805051549
844.25,1059.1034323805359
17487.07,13609.946100616045
5988.55,4291.925
1349.56,1834.699778325885
3294.21,2875.9706498753217
47.24,86.83781422020249
11632.27,12620.716187986116
3839.24,3634.787473658553
4911.84,5715.641750387361
6710.1,8307.782925524296
5948.73,8679.802236309519
3025.47,3665.843493707256
1419.73,1803.7918080094923
2092.41,2472.119155286754
83.35,114.59263451463124
389.71,344.9192736464507
141.97,237.06399906499402
470.75,402.36755279967724
417.3,680.8177989118703
3050.1,3030.4134504184635
2358.94,1963.4665803255236
1595.83,1876.9824601200514
457.66,405.18564576205426
54.87,169.73625112265242
318.96,442.17482018818896
4533.8,5520.234319693877
4659.49,5443.130515327545
3767.97,3574.408253156225
5928.29,7130.434348333331
159.29,232.8066181792516
3601.5,5006.269525098757
194.47,278.33521237189746
446.43,377.4635327871246
140.83,221.2694337914359
1849.61,1608.2422042152568
5962.18,5417.982205038723
191.73,180.8375439886017
109.71,120.05494872493804
924.23,920.2306820970695
660.14,553.9588253209878
383.85,310.0859580498577
216.3,312.5118657773336
4462.63,4562.587625099216
883.72,915.1175123349548
659.07,500.1453397813555
93.08,50.901324042916556
130.84,362.01159060494444
1747.01,2189.0363906840807
616.94,906.96465
406.62,298.62763309578526
285.25,274.54664702166235
333.86,282.45320017733434
559.45,507.38214989093575
3580.45,4692.390639083576
18735.49,11910.618425054112
650.91,900.6675746631169
169.19,384.21817376796776
2083.59,2315.1515182662783
3199.18,3709.475895215753
1176.71,1683.5029643739313
216.39,321.1244473353404
740.04,891.4563629336969
422.4,387.7246606749793
8462.69,7443.227399999998
1134.37,879.8608309076762
390.16,612.1957169368607
1411.79,1541.4537243014947
196.32,278.3459452568274
1963.73,2757.5362184633864
5631.06,4514.798246383255
85.67,118.75684552885916
321.89,340.909116852942
3165.42,3923.8567542896462
450.43,555.2243883144238
8350.59,6757.169416336455
8705.1,8886.058145574354
3558.66,3625.5741099716397
97.71,295.2723159739689
398.58,376.4633737853152
169.52,160.84443155559953
518.2,399.5498753955849
47.38,89.34761234201531
5717.53,6128.365435873864
208.88,219.666153752568
405.77,567.2418929047707
348.27,295.5082633208469
926.41,956.6767268053628
4253.05,3851.5576913121276
5277.97,4222.914520596868
971.27,996.4392986053451
5814.48,7268.272528026855
115.97,127.03485522396397
2031.95,2405.9887936521113
3717.9,4390.52475843254
7420.32,7591.266866553605
110.72,191.22965105810846
6946.69,5977.786624815706
9.38,63.6849454087098
721.85,1024.271408429188
439.0,373.80025567718513
148.63,270.59724537700805
2128.63,1909.8104483237598
265.73,363.68220548922574
6071.36,7260.018676666665
2302.44,2789.6271493539994
9.66,62.84808702633948
4801.67,4924.2922212252615
821.54,936.6436099999995
212.94,366.050961429766
239.24,318.6297090865211
3153.13,3376.449630126971
10715.41,7988.117400000004
48.27,46.889132752109624
7300.06,6936.644987600669
777.59,975.5899358127624
3559.52,3126.962482110529
352.29,74.96484013454574
11485.31,14624.36037941919
287.59,331.1737000398687
1775.96,2095.279597937134
195.51,138.99864338738385
858.82,362.5367775205328
55.39,60.070778095821815
527.27,288.0334849415856
72.05,166.08489243559598
100.34,94.07313663481273
1579.56,1378.9062599752808
848.49,976.6907300000004
1444.71,1494.944135416666
287.06,446.61839301698853
4486.15,4618.023851501172
3532.58,2954.9831792999194
4786.51,3973.7201520796752
10081.47,8303.186787673223
76.42,147.73540224554526
2486.37,3609.4382594019976
466.44,368.6739027467482
315.17,274.9031005317978
925.09,889.2501401325458
372.38,362.6959108681187
9214.25,10656.943581771406
1332.37,1435.325193699222
296.16,269.5968866595479
401.64,323.236088235564
486.21,731.3415457249165
711.42,296.9299948466745
112.63,156.42599949837293
589.75,309.22978400220626
1513.22,1491.3862055411255
3646.2,3560.886066508756
2114.5,2868.488283065464
1239.87,1711.9751999999999
15089.92,13827.456199999999
145.75,193.82199609872532
352.89,355.67168298875686
411.33,385.3126098721361
1787.67,1961.9710208649683
3295.76,3806.2566561126446
350.17,338.2070003421793
1226.72,1297.9648472887748
1905.09,1598.0709466736703
3784.9,5903.097592783463
317.9,290.8443204384313
2246.85,2072.493332241655
7289.9,7135.842487435899
498.96,498.81854557508484
1321.49,1588.740296592522
898.81,1031.7701318789093
400.78,477.6600876012037
531.87,368.38685995753497
732.85,376.0361830675855
328.17,306.664634790214
456.87,320.5656536944805
576.79,255.14785964907375
3454.73,4182.305157796929
181.12,289.9874262520056
2633.71,2756.7024053883733
3468.32,3628.4311368602957
1051.4,1267.2095014721688
241.76,339.3635029285829
315.53,339.322488309715
3322.77,3285.159792635867
4400.89,5948.872905998057
214.25,211.5703982508677
176.14,134.63972227361265
213.94,257.7738433332516
446.21,462.70937996101355
118.54,192.4955878404144
5386.29,5982.843957998669
12.55,58.975403517371554
8772.48,9303.894717291756
4948.51,4283.582498792198
3280.65,3996.8960062272886
182.6,276.6748907556585
1352.4,1597.1131206442574
836.09,865.5798494518127
2409.66,2286.2577773547023
846.11,742.6828759594546
941.49,1421.9402420749896
343.17,334.886614680483
2900.44,3038.3166971434775
615.51,156.41459572315432
743.6,848.2543465010071
536.84,495.16996122906875
4231.94,5124.078734459362
598.75,692.0931806774788
368.21,356.457415175332
27.84,65.28738400666714
12.54,42.385714201766625
1436.84,1443.8248275000003
2391.07,2077.371593663487
231.33,307.9797649625271
356.53,357.4808018233421
7838.26,7208.435265524877
9288.61,8266.713828270025
1279.63,1001.2825333333335
946.49,904.8297479289629
403.36,521.3023264218024
10174.64,10277.846931360344
534.63,451.9503027600388
747.55,1065.5451964028455
362.48,280.8025665687839
2634.93,2894.7780399999992
12107.53,14329.341999999997
260.71,320.24111758961294
3053.76,3038.265350936827
1214.9,1009.3042888897014
1263.08,1652.7137045522688
744.5,675.9977472595394
596.08,254.7163535754943
973.76,916.3812402475919
146.68,218.2273105187956
4922.43,4290.124904766553
3579.21,4246.529279232988
531.43,458.5076247032632
407.29,325.3595771019407
605.26,567.0048838791904
5537.35,6252.869591052975
318.03,414.74971948255245
4498.34,4767.572590725275
6098.72,5009.531281221858
2607.46,2577.8306222114884
87.15,316.1086624751647
4867.11,7191.609479999998
46.45,88.24440206446792
2691.48,2693.275407657174
199.97,266.0459094307641
101.97,62.41615323997924
2333.49,2006.1072150504597
276.85,314.38744032262167
3415.58,2810.5341795243985
305.55,349.45906198533305
4366.53,5275.000609090908
885.03,840.374938298601
2052.88,2280.775434311472
2907.75,2832.7863345807505
204.82,372.16465041136036
967.0,884.4384948712504
426.0,499.9007300000001
10499.32,9084.796246392814
5176.03,5715.933588175096
2493.94,2546.0754393719126
1304.31,1296.9558955444718
424.39,275.4636602910496
277.24,189.79018086050542
297.41,322.8140577187194
284.62,398.53223983448277
600.24,575.2914330623331
1841.51,2033.2915884678189
382.11,274.74904854683246
4728.4,4279.962038386369
226.15,213.9429354644407
3496.59,4214.385819501801
678.2,424.67103962512067
6358.56,4417.460344446481
3443.77,3468.4845151901472
991.6,935.830738080927
58.06,110.37450277577142
131.02,236.5333708570801
3734.85,4089.407112499999
390.28,431.63603121930174
1771.46,1895.7726203596335
123.13,45.60501875069884
2525.1,2286.231376290676
9227.52,7973.674708402994
2990.35,3189.2586501093965
298.65,502.33616473997745
725.46,362.17822794076693
6152.14,4908.572616460655
5451.63,5419.099009013054
797.58,748.3159308069336
426.83,415.3365020656261
199.86,246.1425925878702
973.16,714.0122866666666
939.29,867.7774579642187
9480.09,12667.109023290603
363.14,398.4245500706287
2125.76,2432.9707874458873
1151.52,1769.1335874608008
3769.62,5060.0177232939495
254.37,244.80489475580893
18132.09,17767.360718946602
434.74,349.7361592422785
911.86,921.7511768608057
2669.56,2379.9967176647024
9.83,92.97895917152246
272.52,312.9198651163696
593.56,488.7035505350184
419.8,350.5913361298468
356.56,322.6224372470647
596.64,744.7287237155133
341.12,315.2680033898046
107.68,199.3244278095349
2121.17,2113.61596111837
4097.96,3515.500945676482
787.11,826.7499179761901
4779.53,4966.515664336139
60.8,86.7636219518798
5232.53,7465.952965293754
3759.26,4045.525015079579
567.43,723.0313229415756
2945.22,3178.0187915390834
520.27,159.4055409338317
91.08,185.11867516334226
298.72,329.8742924587761
4583.13,5966.764567265512
1347.77,1608.6047729533027
212.58,306.72048146675087
620.99,643.1525987223072
8708.17,11713.30218450291
5506.18,5827.655659284363
179.22,442.5371289490562
332.46,349.1463962028394
398.53,316.9114857923396
1958.99,2123.124319445835
3471.85,5004.852358175593
5833.43,7220.406797695327
1114.1,925.9848110589229
245.09,276.4220720511576
1210.37,1067.6523081591895
752.28,846.0383587181319
120.82,165.10990720708702
1672.62,1939.2698972355035
3402.78,4967.1584699781115
1273.61,1319.623960773809
3840.93,3432.787399999999
512.95,278.80928855568936
479.77,557.3846217096353
522.39,941.4152504759029
776.95,761.9072312630944
6530.84,5916.370266666672
1150.36,1374.8533085070312
2082.28,2101.4957665638226
11.94,71.22182849229952
11729.43,11162.986269047624
322.71,229.77448672738856
8048.65,7428.038672222223
34928.32,25037.12830000002
120.27,114.64027344130368
300.04,314.76286872475316
1582.65,1233.170516666667
6539.0,7361.179266359305
892.75,515.7482804344897
745.21,346.9445376775977
71.79,67.1003875712546
352.93,386.46162589545156
403.68,431.76451595461646
280.47,243.52856392403027
8685.86,6142.743472251833
862.37,808.9012436007592
1071.81,1024.7533033333334
1173.67,831.7077642857139
3428.11,3258.9328600032445
333.63,69.36512656810282
8111.15,5048.500001795882
93.04,80.45154480797923
259.65,341.5593166683424
6065.23,6624.3174168650785
1740.01,1622.9115165062876
1123.33,1402.0714363888883
7427.71,9911.038648832553
845.28,844.7890885348502
421.29,368.39487701645726
1576.78,1369.3408032936507
1918.25,1586.6576124999992
3655.25,3212.1684648692967
7933.83,5646.4087774345035
802.84,997.2857068494055
6147.53,8795.36230659202
388.74,405.68106303535575
558.02,390.73975371254414
300.48,436.44941736980286
3393.38,3774.8941481818183
4659.87,3794.4411797212615
100.79,286.75374409482714
155.51,319.50947933905144
3153.05,2699.7848808349454
403.61,569.0916296108055
285.34,332.86243729287156
55.29,96.38384323457956
2163.82,2263.4370768484646
857.87,888.3830004892629
8923.49,8554.507169139528
4047.49,3788.937192893203
27.87,81.47909165476385
13676.87,12189.764230168863
3563.8,4212.556142833523
11218.92,9752.152204498976
6193.13,6425.484981938734
9480.32,8204.498109406486
1303.17,1345.957075447272
1060.92,767.1979020050727
615.44,736.5527646993038
34.97,90.92746520370784
3863.54,5339.721306390065
207.31,329.910610267298
293.14,338.65586831856024
554.69,426.2021418276505
105.4,137.51019077600472
438.6,659.4041764484239
1843.54,2122.807545343737
4005.94,4397.114087321713
888.03,974.594238095238
2483.23,2580.169299206349
4602.72,3342.9074458563887
916.09,868.1057958889389
10040.74,5319.237799999998
374.97,377.1004290132089
213.27,316.98726487458026
597.98,352.1048517833878
1642.83,1914.6861470698918
127.83,312.21927514634444
1311.81,1161.8554564131107
5808.47,4676.65472908311
316.36,351.0836371192843
1217.19,1312.9916700382246
148.17,224.4047813895728
4429.05,4708.157793584547
369.74,322.1219574459417
2810.86,3212.3500646971124
250.81,182.9766538555615
710.7,954.0997934542662
9.74,56.41511268971681
31859.67,31667.96890000003
606.37,474.9376132575758
1171.75,973.1822053969031
4572.13,4363.38694094898
385.98,365.9601184704685
228.42,333.6416762977717
218.8,216.22689117217905
5263.93,4435.642005432848
1841.41,2326.4797666666655
67.46,264.114532678424
140.9,229.1560475295411
2063.98,2314.519592798267
359.19,369.8145904726755
195.52,203.91120471051076
270.33,299.9184904369546
6128.91,6833.878120000001
2001.95,1846.9695295437457
2358.95,1966.1501549987436
907.67,975.1746763107394
5310.3,5540.967101143799
92.98,140.44448934458697
8542.71,10476.767433663332
2040.44,2173.696387746948
277.29,305.4721813125014
505.55,529.9480918194207
297.11,354.0456472825428
8128.07,11124.728323357793
4434.68,5110.399503253638
1286.47,1384.147055122656
707.01,733.3783149581394
292.66,294.59203810961185
383.45,297.93888938028863
347.27,416.09027811230817
5839.25,4912.539316207403
627.69,449.8197601057007
1594.84,1608.4774005835736
532.55,297.136760221016
203.05,355.1522633387623
782.83,700.8465649555937
268.73,452.20417123651004
8024.22,7831.55952998066
6411.99,6652.939138022771
484.46,387.8805238173221
19.23,177.457503848556
460.01,475.0271551405842
9172.59,7761.5844575246365
480.36,412.93434689663627
3500.7,5049.283058776453
1515.39,1258.3597755564138
4199.63,4987.0889273809535
243.58,269.6121299290549
9440.38,10015.232645207092
767.97,291.5997248698305
1168.54,1039.9549444444447
1532.5,1868.5633296176477
919.45,1252.9838049999992
367.36,276.47525484816737
1453.88,1373.2301077657892
986.19,1458.3412250000003
9249.37,8204.139310495952
586.99,365.35315906826423
4602.88,4520.508486212738
6506.91,7491.916699999999
632.48,494.53248140925484
199.11,332.5689015475229
308.3,266.748078398154
123.12,253.08602691565324
349.38,511.0440565201467
3674.73,4338.93458170823
1225.24,1233.8511151442954
1303.32,1948.3751477850017
1928.59,1908.2798590776147
1560.55,2285.0899169323193
184.92,272.39191848171885
417.42,360.3750269902511
4385.31,3522.502264609149
16.52,60.09562026399531
144.22,109.94107484582038
3437.76,3360.077888602749
4217.73,5085.738987556783
7316.8,7933.163344469047
1544.46,1954.5735384483291
866.81,958.6412955121331
891.57,674.3766518659069
1962.09,1728.6316123084096
293.6,307.3554865117239
1554.93,1880.2745875000007
1742.89,1876.8362419242735
347.95,404.66283391255763
1400.0,1439.226554874423
4085.56,4015.9123634149078
28.97,55.925705696375374
602.7,259.88463275904985
434.06,200.6671616238661
5075.68,5031.678729943482
971.96,976.898421985943
8667.99,9475.384112351318
267.45,457.65102726406906
206.29,300.39329038986864
504.72,465.149252954823
888.66,1105.8861512175943
6731.1,6833.261883323311
1393.64,1654.358651683575
2818.83,2160.7050452525255
256.07,314.19422385106145
6132.73,7248.372161319812
2875.61,3427.374258200737
1535.48,997.7168622550967
2073.53,1917.5720001885327
348.45,297.88495039643954
2646.99,1810.0681606484275
2808.19,3464.195819999999
206.41,261.66932093179986
8145.32,6509.251199999998
192.92,320.84038633895096
44.66,104.78909442161681
2527.39,2371.192941555645
2629.5,2208.8728248522293
2142.72,2750.721726904761
780.82,623.677559838936
773.41,974.6007205931495
2348.65,2904.6899056733173
55.67,117.02765459604399
357.78,462.863601460586
2041.82,1694.6287202571036
161.25,394.5606031734426
120.17,192.70099999360417
888.84,967.6955063246671
3788.92,3227.3303377998964
2064.86,1802.6193129582587
571.55,733.496958333333
6323.43,5545.456867976191
199.29,380.7792139630931
337.14,304.49819723096545
12844.53,12146.898183461539
441.81,340.477017661409
3496.95,2777.509537184711
775.05,971.9098934983283
66.62,59.76593006889026
7633.75,8121.808525166562
2102.3,1613.889536769195
710.45,612.6893913957514
2005.92,1866.4500047619044
5355.58,6036.55431198544
30.57,78.78421272797301
419.05,384.69746693392864
306.91,352.04516996138193
3215.02,3661.411732034324
2586.65,2284.8864715914788
8543.29,7124.882970291506
699.26,670.2273073993667
607.22,464.3293789248012
1450.72,1433.7520659779454
2077.61,2104.6776663383844
3771.62,3728.655684757652
840.42,767.964748809524
19.42,77.01629430495647
379.76,279.7327125819545
797.14,735.2214295920354
5099.04,5882.517514322453
1876.75,2114.458703939394
377.79,424.63393576423186
2306.47,1773.5643841953781
1997.98,1999.026704398496
2542.86,1883.466611666666
827.13,319.6739510251793
796.63,800.0796100505048
417.82,455.35601819344726
643.45,865.8745066734368
2118.97,1651.3851300946556
1097.84,1240.3058543389704
261.06,330.1116204213859
1057.32,750.9822644681097
111.98,188.7901898148055
1102.87,998.1202753273673
1589.28,2030.2694081683483
573.17,391.9135730588363
9926.31,8642.879988275912
194.38,363.5654868175636
1604.31,1838.7711504761912
368.83,385.03411988804714
310.2,426.93671046582097
164.73,155.22231353950013
98.19,272.11731372826677
4571.69,3578.9752369339485
4124.41,5484.266369364238
198.6,316.453333424414
7620.83,6870.801377717784
546.14,700.1657648596579
8776.67,6229.9068518386475
4192.39,3712.1137571753875
4968.98,4441.636774424694
5270.16,4370.3295937990715
47.52,80.24914823479855
6467.62,7044.523522616726
1484.39,2649.9751396994025
6427.5,4707.136950479334
4108.72,3716.7274609434435
651.03,854.7469219498917
622.74,617.6458481233943
4268.27,6543.635374700339
939.46,879.3220827428752
136.85,332.95275252530666
2762.84,2512.9595647436063
516.09,358.41246908223775
353.71,316.27527561030684
497.58,429.5748601691282
5198.35,4284.943565299043
993.24,869.7560800000002
439.73,275.8816513809708
1601.54,2419.131087569422
2233.37,1780.2458540711698
3509.2,3219.565228044346
316.43,246.45242609437435
791.57,636.4944846694281
3858.3,4203.883741552428
323.17,280.43854045385626
605.06,600.2357974122469
3946.14,3218.478993433702
43.14,47.20878160417704
1877.76,1350.85925671945
1910.56,2467.851916301312
799.04,751.8476458707171
5241.41,5649.597537193085
2948.04,2552.738467126559
149.9,140.4828812662258
1502.19,1722.1566048842467
6485.63,7225.079249952882
156.72,182.73906746051432
375.88,392.06550927797053
1527.51,2063.556834881423
5502.83,4455.860842037047
2790.83,3076.1503246158345
5211.92,3937.6848015382666
1083.76,977.3013447008541
64.5,85.09478273685598
1731.26,2004.0161159333804
448.5,507.99986907841986
1295.08,1434.1522920495872
609.5,570.7455225449104
644.44,589.8249889285713
1032.56,986.199572559524
2585.83,2323.9553181475367
325.1,435.91706930092494
2625.38,2843.971429497108
330.38,299.3186900495305
276.49,320.6170569276854
135.11,312.98098313752246
4584.34,4980.830180679433
1127.7,1758.0009501676539
6706.89,5254.108850000001
67.75,162.73124465764627
227.95,298.93800580132006
1706.09,1698.2749499999989
5196.43,6214.172234305709
3352.26,3640.1083370489523
6690.85,8649.958403480412
792.82,1312.1128866289273
1468.86,1434.1600861719573
202.65,363.690594076471
14.15,53.67905846807727
12208.83,11811.02568025153
889.37,851.7833870344245
317.93,453.99922739295863
406.27,303.320435710321
144.0,311.23548678292616
688.86,634.1039235993356
994.92,828.1841081531361
417.86,363.65583697272564
917.85,674.5809365101876
271.69,287.92593994867565
3228.91,3457.4931759630654
4288.63,4316.319466307644
128.92,43.816285969131414
91.61,116.26313260879891
8402.98,7960.011777453948
69.63,99.59462038828829
1329.34,1637.0389248909053
1164.17,857.91030844896
658.86,388.2092179089759
2284.04,2401.2305536411745
400.47,466.81507941402975
376.7,439.0463275803281
48.19,92.4060900032351
515.58,351.6044451068374
114.42,316.321237530493
6586.57,6733.572237700878
2078.13,2704.117100000001
4840.35,4362.650603685415
831.43,688.8987559994176
559.89,359.75362274769327
71.28,62.8311206653408
57.95,49.749380840651085
661.65,456.7170014543646
1423.1,962.57152876092
1027.76,1207.6513037153306
365.73,122.09193312135444
902.42,853.1924574382584
410.04,321.5974759456552
4139.57,5038.505958473392
370.94,327.12303151573457
317.03,369.0738022510812
3921.3,5529.642541230158
271.0,295.8509432141829
578.22,676.7100613276374
2684.99,3444.561826982585
134.38,150.06318482666464
1274.21,1253.3342134584009
246.73,313.9531892263864
757.61,809.8082606426879
9308.02,10298.539945555554
253.83,457.2133414004783
1846.31,1587.6753743794682
3478.29,2764.590290661634
120.14,128.00721938577772
144.86,291.2381694038311
196.02,270.9719609435643
39.68,57.764047788953874
3223.81,3236.8325572251924
5000.74,5223.5630283736145
77.49,135.65320617392592
215.06,320.8923268417759
1797.05,1924.481726976496
226.22,364.1438086399253
2637.44,3608.1853271180603
459.89,121.19264691561013
413.26,560.1566244562637
2686.24,3115.8305037388823
38.52,96.4478607476476
1862.5,2622.693706344437
1252.23,1419.1906140838612
1507.63,2126.0958623589263
2105.14,2198.1263184656077
497.76,536.9073714285712
7448.08,5187.280626460122
2152.39,1663.2576785684441
3040.2,2175.8258568885412
4201.16,3761.413813393396
2465.38,3065.686791039529
955.85,684.2345871467265
2731.94,3190.27423949643
2266.61,2025.839665093081
152.58,131.024708947793
498.08,594.8077333333333
7086.71,5919.594938614435
605.25,1037.2321877777777
160.59,204.20657978245444
1261.39,1448.1022192718426
1415.28,1840.7391141803926
310.01,330.76480076740364
417.88,284.00448628269567
150.21,184.70094270144602
363.35,485.42150938236625
665.53,763.6826566402964
880.61,607.2445262738291
566.94,743.7207446689526
401.27,343.6683724419596
4929.36,5619.6443754766615
154.83,186.62450624398414
387.48,389.38952270306567
2599.96,2110.9307337899427
1297.08,1406.8808016248083
3327.34,5038.149676568592
232.59,420.5865607124804
384.73,374.1198292037573
3198.14,2562.378873194211
2038.2,2113.998789666321
257.82,265.2072173287841
1180.74,1314.6619681595446
2561.1,3292.518291207109
598.53,581.6863237079612
710.17,1172.137252453302
8469.04,7794.891944255244
47.0,100.13241447608975
422.93,607.0073248815205
598.45,569.1695887889612
43.01,89.95688907520562
1313.13,1696.9189333333325
1790.69,1577.9435536346552
100.37,154.61829651586072
4874.13,4601.338074041014
160.0,163.42380328829057
16.3,69.16524191599474
7613.17,7548.767688597094
342.88,556.7251424899455
124.56,128.47671673243573
397.47,626.216406767038
1773.51,1195.6635999999994
908.85,1354.6441002975575
140.54,272.72965453274037
174.85,374.4513175561007
1375.34,1750.2381099999998
301.73,280.6184664857988
280.46,268.80444695707337
96.79,87.91795548735436
4736.8,6683.982457116513
7215.15,8555.463439522438
26.55,42.873563889344474
2067.42,2373.4886291666653
7599.69,9147.95341666667
479.42,659.0798177194484
316.0,331.35480291129613
6017.88,6691.323802114486
3205.36,3740.695328522328
354.5,279.27845351012985
479.31,480.02734905274224
4412.68,4142.865114014478
1303.67,1130.6917196031745
5890.87,5334.490993035198
510.9,580.3369813288525
5227.99,5430.067775363129
2050.98,2589.5568905996342
398.6,321.29014384686076
2253.93,2862.269898697112
1351.96,1397.7952033983993
3575.69,3445.2301783308694
8785.15,6432.354923057186
9335.16,6513.587199077263
345.54,494.64392207015516
462.99,407.3555182355419
3024.26,2666.431252399177
375.45,536.7469110808272
436.94,382.1828786424452
50836.28,51552.56660000003
1906.56,2151.061464614326
349.0,361.9151848074055
530.55,590.5565129050609
12.54,51.823908614862724
662.81,547.9285786754646
154.79,202.5326930477638
472.0,294.80039814670437
1185.52,1297.1023951305683
588.6,955.0020158050695
1797.33,1377.8023485816711
3445.6,3337.2149759904014
45.53,95.84154606554591
462.93,579.4136758347973
9921.1,15766.165655366298
29.48,89.07952636059211
640.91,792.1528174919665
1767.83,1347.3523500000008
5108.62,6223.852407991373
555.52,332.80560375728584
1288.06,1384.6606728777306
457.44,557.1106292452858
32.81,133.82244497138942
8112.96,8850.400900000002
789.36,920.2657857142856
49.96,55.66763672472042
1538.12,1593.4318768935552
5299.44,5897.73756215459
1600.3,2021.7141239355756
539.36,466.5213077192268
393.45,570.767767902177
219.85,181.06882358413844
2757.27,2623.5078339058323
10228.75,8529.0181
1730.63,1182.748496410472
2017.33,3023.945308487734
1388.1,1799.0953386749488
1441.52,1709.8919102976183
5520.89,5296.8095434127
14146.87,11806.603738113863
807.28,787.2756213354337
8058.2,6775.562408933828
7375.95,7999.457175214019
2297.25,2953.5201147806497
462.58,364.51383874771034
1160.49,696.3181505759005
692.05,753.9086332209274
1392.61,1270.3815186606057
11.93,48.14252532241228
6731.94,7634.6625987335665
3417.89,3471.767589781822
2546.56,2786.4489476044314
1879.8,2475.816612002633
1243.46,1555.673828857637
3119.98,2874.3205299955116
6507.11,5914.136179291328
2362.56,2220.6467159261033
9938.29,10856.124200000004
88.96,273.7810179148319
95.58,76.98470653555897
349.68,428.67925045660405
233.97,156.03241691919132
63.72,98.757576070626
245.38,357.62993244302663
3760.3,4492.44337079893
1557.62,1384.896931119822
3129.85,3465.598764826843
688.24,696.5126034539592
1454.38,1407.9020784401146
473.6,561.2363140559645
1633.43,1920.673240667292
1936.96,1595.229459540069
69.95,125.61395230541847
1324.9,1872.5510986937827
2005.74,2269.3310253454524
1210.75,1025.9441016099468
366.69,397.8595579902504
2838.44,3970.4145750759253
11.41,45.19624205513774
2816.82,2352.852482590146
238.07,307.58186704542413
506.32,504.1387194465969
5354.67,5611.9995696762635
299.16,718.6948474709244
25.75,74.12677865158591
268.22,349.82440223968115
1339.42,1475.8871395054946
329.61,531.8044848537178
5133.13,5328.076629664224
6897.12,8109.958803494152
6509.12,5847.750680578695
141.81,309.01073018843016
3158.09,2644.983225629245
8131.52,7460.7598
427.05,679.9857721139736
1102.27,1238.008191520128
2206.44,2742.0244231060615
230.89,316.6428014587611
154.06,355.14220978548525
85.31,33.89201134007597
542.22,832.1770596183263
5607.03,5308.117287944987
7919.44,7789.757337681159
486.32,200.59873543586505
192.59,315.4032519611669
5092.82,4944.386156505943
1011.33,481.2253638888891
5373.52,5156.356888904217
579.25,606.3977101075659
2911.58,2000.970975509114
896.5,365.88244598613596
1656.21,1246.935834911741
21698.45,26805.708800000008
281.24,352.013389368902
1276.65,1149.4427485348176
651.95,460.1810217375444
521.16,187.11171760953235
592.0,548.0648400000001
2579.38,3207.8252771735756
2713.03,3236.1292250000015
709.41,723.0058409176814
1181.78,1016.9603499999998
178.91,269.448419488869
479.85,305.29499511149265
182.39,317.33749016552656
169.84,330.7459564688403
575.86,469.14332667371
3550.03,3839.2339492622596
5774.64,5199.154574758229
26.25,116.42758794779552
385.49,419.168070462963
5740.22,7231.901247775906
69.18,59.675413906128824
212.25,333.66434634700244
1447.07,1408.5089313964925
283.29,273.67288271631776
4795.8,5234.648154702146
114.24,158.3207865985564
1183.72,1231.243983013895
324.67,290.17570457413603
478.04,540.0687568235206
385.01,383.6510722534874
2290.22,2526.1113984515987
4280.37,3467.4569085942185
52.76,91.77087838644309
2209.44,1762.7818703183773
841.5,726.1848377777778
97.19,135.82618197854472
529.31,431.12277937608684
1931.6,2274.2483670669926
387.77,350.35528946332937
5926.86,4754.909992331151
5646.68,4906.037012205087
4154.68,4305.21442097569
9200.73,8245.87105928436
721.43,281.121625995108
5385.35,5550.525896798161
1614.47,1805.6909988822922
796.51,739.3111331279662
4054.94,3972.2654943192574
2623.72,3381.826260331766
568.91,549.3312350000003
3961.15,4148.595076702282
426.59,351.940537671242
148.85,171.30367893192965
23.05,69.79480276417343
285.14,302.3915257780263
225.35,329.5897592631614
671.63,642.0439646071288
672.67,636.4820186315796
99.21,341.9810109008575
571.55,729.4927750000002
5698.4,6157.44116491964
595.68,678.9794628573604
4643.84,4178.559728009804
390.04,332.5243599999997
329.31,306.12237585212495
317.51,367.33581753118165
7039.57,6819.208079779093
440.98,556.6406599943477
743.06,615.2591620339754
1698.95,1067.6593865687014
567.11,719.9470006864244
170.96,379.6171195656986
1067.99,1135.6122162227598
2030.44,1582.4528281299251
708.85,749.054627952615
169.6,291.0552466467859
6859.32,6316.113300251883
2006.98,2164.03161606278
792.53,731.2625771326752
148.48,283.31411769421993
182.43,381.8523977940526
695.04,454.58949580476224
574.68,711.7669897384457
3429.96,3455.5356712233693
132.11,133.65333285045546
755.17,752.4152978945463
2185.59,2287.155384532251
600.35,470.7378605263158
5018.98,4106.623731510509
316.33,437.1703401042393
752.26,303.3694102537648
836.17,586.7812070555385
2190.34,2972.3402281764056
1708.36,1498.3166249766766
2233.44,1803.9451947793227
376.41,209.20517789553352
166.39,329.0237955200762
3221.28,2585.395337079354
6795.76,8624.214618939388
230.56,342.16275541187736
9.4,91.83246864031706
401.07,282.01144681670104
525.42,601.5051318521806
380.78,424.94988067383935
1310.78,1595.2839598637424
580.34,122.26889020099428
152.75,56.86927872086238
632.21,530.943905178265
207.94,293.7898672850253
725.59,473.60869617886124
2794.01,2635.5682111299247
371.59,490.6576532562577
815.52,992.9160280853831
5530.31,6341.077781211132
17.17,61.93988184199312
340.89,557.342991663085
1360.83,1534.16988888889
97.55,266.0637871057872
249.23,332.1493743298461
4572.35,4274.260849231692
6718.84,6477.532430789274
